1502949360000 4315.32000000 4315.32000000 4315.32000000 4315.32000000 0.00000000 1502949419999 0.00000000 0 0.00000000 0.00000000
1502949420000 4315.32000000 4315.32000000 4315.32000000 4315.32000000 0.02198800 1502949479999 94.88525616 2 0.02198800 94.88525616
1502949480000 4315.32000000 4315.32000000 4315.32000000 4315.32000000 0.00000000 1502949539999 0.00000000 0 0.00000000 0.00000000
1502949540000 4315.32000000 4315.32000000 4315.32000000 4315.32000000 0.00000000 1502949599999 0.00000000 0 0.00000000 0.00000000
1502949600000 4315.32000000 4315.32000000 4315.32000000 4315.32000000 0.00000000 1502949659999 0.00000000 0 0.00000000 0.00000000
1502949660000 4315.32000000 4315.32000000 4315.32000000 4315.32000000 0.00000000 1502949719999 0.00000000 0 0.00000000 0.00000000
1502949720000 4315.32000000 4315.32000000 4315.32000000 4315.32000000 0.00000000 1502949779999 0.00000000 0 0.00000000 0.00000000
1502949780000 4315.32000000 4315.32000000 4315.32000000 4315.32000000 0.00000000 1502949839999 0.00000000 0 0.00000000 0.00000000
1502949840000 4330.29000000 4330.29000000 4330.29000000 4330.29000000 0.00933900 1502949899999 40.44057831 1 0.00933900 40.44057831
1502949900000 4318.39000000 4318.39000000 4318.39000000 4318.39000000 0.05420000 1502949959999 234.05673800 1 0.00000000 0.00000000
1502949960000 4318.39000000 4318.39000000 4318.39000000 4318.39000000 0.00000000 1502950019999 0.00000000 0 0.00000000 0.00000000
1502950020000 4318.39000000 4318.39000000 4318.39000000 4318.39000000 0.00000000 1502950079999 0.00000000 0 0.00000000 0.00000000
1502950080000 4318.39000000 4318.39000000 4318.39000000 4318.39000000 0.00000000 1502950139999 0.00000000 0 0.00000000 0.00000000
1502950140000 4318.39000000 4318.39000000 4318.39000000 4318.39000000 0.00000000 1502950199999 0.00000000 0 0.00000000 0.00000000
1502950200000 4318.39000000 4318.39000000 4318.39000000 4318.39000000 0.00000000 1502950259999 0.00000000 0 0.00000000 0.00000000
1502950260000 4330.00000000 4330.00000000 4330.00000000 4330.00000000 0.00182500 1502950319999 7.90225000 1 0.00182500 7.90225000
1502950320000 4330.00000000 4330.00000000 4330.00000000 4330.00000000 0.00000000 1502950379999 0.00000000 0 0.00000000 0.00000000
1502950380000 4330.00000000 4330.00000000 4330.00000000 4330.00000000 0.00000000 1502950439999 0.00000000 0 0.00000000 0.00000000
1502950440000 4330.00000000 4330.00000000 4330.00000000 4330.00000000 0.00000000 1502950499999 0.00000000 0 0.00000000 0.00000000
1502950500000 4330.00000000 4330.00000000 4330.00000000 4330.00000000 0.00000000 1502950559999 0.00000000 0 0.00000000 0.00000000
1502950560000 4330.00000000 4330.00000000 4330.00000000 4330.00000000 0.00000000 1502950619999 0.00000000 0 0.00000000 0.00000000
1502950620000 4330.00000000 4330.00000000 4330.00000000 4330.00000000 0.00000000 1502950679999 0.00000000 0 0.00000000 0.00000000
1502950680000 4330.00000000 4330.00000000 4330.00000000 4330.00000000 0.00000000 1502950739999 0.00000000 0 0.00000000 0.00000000
1502950740000 4330.00000000 4330.00000000 4330.00000000 4330.00000000 0.00000000 1502950799999 0.00000000 0 0.00000000 0.00000000
1502950800000 4309.37000000 4330.00000000 4309.37000000 4330.00000000 1.70856600 1502950859999 7387.77578000 3 1.20856600 5233.09078000
1502950860000 4330.29000000 4330.29000000 4330.29000000 4330.29000000 0.19316400 1502950919999 836.45613756 2 0.19316400 836.45613756
1502950920000 4330.00000000 4330.00000000 4330.00000000 4330.00000000 0.44900000 1502950979999 1944.17000000 1 0.00000000 0.00000000
1502950980000 4311.58000000 4311.58000000 4311.58000000 4311.58000000 0.83134600 1502951039999 3584.41478668 1 0.83134600 3584.41478668
1502951040000 4311.58000000 4311.58000000 4311.58000000 4311.58000000 0.00355200 1502951099999 15.31473216 1 0.00355200 15.31473216
1502951100000 4311.58000000 4311.58000000 4311.58000000 4311.58000000 0.05428500 1502951159999 234.05412030 1 0.05428500 234.05412030
1502951160000 4311.58000000 4311.58000000 4311.58000000 4311.58000000 0.00000000 1502951219999 0.00000000 0 0.00000000 0.00000000
1502951220000 4311.01000000 4311.01000000 4311.01000000 4311.01000000 0.00100000 1502951279999 4.31101000 1 0.00000000 0.00000000
1502951280000 4311.02000000 4311.02000000 4311.02000000 4311.02000000 0.26000000 1502951339999 1120.86520000 1 0.00000000 0.00000000
1502951340000 4311.02000000 4311.02000000 4311.02000000 4311.02000000 0.00000000 1502951399999 0.00000000 0 0.00000000 0.00000000
1502951400000 4311.02000000 4311.02000000 4311.02000000 4311.02000000 0.00000000 1502951459999 0.00000000 0 0.00000000 0.00000000
1502951460000 4311.02000000 4311.02000000 4311.02000000 4311.02000000 0.00000000 1502951519999 0.00000000 0 0.00000000 0.00000000
1502951520000 4328.65000000 4328.65000000 4328.65000000 4328.65000000 0.01478500 1502951579999 63.99909025 1 0.01478500 63.99909025
1502951580000 4328.65000000 4328.65000000 4328.65000000 4328.65000000 0.08518300 1502951639999 368.72739295 2 0.08518300 368.72739295
1502951640000 4325.80000000 4325.80000000 4319.83000000 4319.83000000 1.11293300 1502951699999 4812.99466736 5 0.22293200 963.02834156
1502951700000 4324.34000000 4345.45000000 4324.34000000 4345.45000000 0.26495900 1502951759999 1147.05097034 2 0.06054800 263.10830660
1502951760000 4345.45000000 4345.45000000 4345.45000000 4345.45000000 0.00000000 1502951819999 0.00000000 0 0.00000000 0.00000000
1502951820000 4331.65000000 4331.65000000 4331.65000000 4331.65000000 0.05706900 1502951879999 247.20293385 1 0.05706900 247.20293385
1502951880000 4331.65000000 4331.65000000 4331.65000000 4331.65000000 0.00000000 1502951939999 0.00000000 0 0.00000000 0.00000000
1502951940000 4331.65000000 4345.45000000 4331.65000000 4345.45000000 1.95924700 1502951999999 8498.78443615 4 1.95924700 8498.78443615
1502952000000 4345.45000000 4345.45000000 4345.45000000 4345.45000000 0.00000000 1502952059999 0.00000000 0 0.00000000 0.00000000
1502952060000 4345.45000000 4345.45000000 4345.45000000 4345.45000000 0.00000000 1502952119999 0.00000000 0 0.00000000 0.00000000
1502952120000 4345.45000000 4345.45000000 4345.45000000 4345.45000000 0.00000000 1502952179999 0.00000000 0 0.00000000 0.00000000
1502952180000 4345.45000000 4345.45000000 4345.45000000 4345.45000000 0.00000000 1502952239999 0.00000000 0 0.00000000 0.00000000
1502952240000 4345.45000000 4345.45000000 4345.45000000 4345.45000000 0.00000000 1502952299999 0.00000000 0 0.00000000 0.00000000
1502952300000 4345.45000000 4345.45000000 4345.45000000 4345.45000000 0.08901600 1502952359999 386.81457720 3 0.08901600 386.81457720
1502952360000 4345.45000000 4345.45000000 4345.45000000 4345.45000000 0.00000000 1502952419999 0.00000000 0 0.00000000 0.00000000
1502952420000 4345.45000000 4345.45000000 4345.45000000 4345.45000000 0.00000000 1502952479999 0.00000000 0 0.00000000 0.00000000
1502952480000 4330.12000000 4330.12000000 4330.12000000 4330.12000000 0.00559400 1502952539999 24.22269128 1 0.00559400 24.22269128
1502952540000 4330.12000000 4330.12000000 4330.12000000 4330.12000000 0.00000000 1502952599999 0.00000000 0 0.00000000 0.00000000
1502952600000 4330.12000000 4330.12000000 4330.12000000 4330.12000000 0.00000000 1502952659999 0.00000000 0 0.00000000 0.00000000
1502952660000 4330.12000000 4330.12000000 4330.12000000 4330.12000000 0.00000000 1502952719999 0.00000000 0 0.00000000 0.00000000
1502952720000 4330.12000000 4330.12000000 4330.12000000 4330.12000000 0.00641000 1502952779999 27.75606920 2 0.00641000 27.75606920
